,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3963,0.779,0.785,9,-2.244,1,0.0381,0.12,0.0,0.0488,0.748,143.933,audio_features,6vz55Tl4daRJz09suYAWIS,spotify:track:6vz55Tl4daRJz09suYAWIS,https://api.spotify.com/v1/tracks/6vz55Tl4daRJz09suYAWIS,https://api.spotify.com/v1/audio-analysis/6vz55Tl4daRJz09suYAWIS,170280,4
3964,0.742,0.698,6,-5.475,1,0.0701,0.0529,0.00057,0.11,0.695,115.953,audio_features,5Oh3cW5gnEEKPsHb1WrVWm,spotify:track:5Oh3cW5gnEEKPsHb1WrVWm,https://api.spotify.com/v1/tracks/5Oh3cW5gnEEKPsHb1WrVWm,https://api.spotify.com/v1/audio-analysis/5Oh3cW5gnEEKPsHb1WrVWm,197000,4
3965,0.616,0.657,10,-9.928,0,0.0744,0.00266,0.0,0.163,0.357,150.004,audio_features,3UjjS7oSdHVgnoiZzFyDTU,spotify:track:3UjjS7oSdHVgnoiZzFyDTU,https://api.spotify.com/v1/tracks/3UjjS7oSdHVgnoiZzFyDTU,https://api.spotify.com/v1/audio-analysis/3UjjS7oSdHVgnoiZzFyDTU,260000,4
3966,0.901,0.472,11,-8.416,0,0.194,0.0381,0.0,0.11,0.479,120.0,audio_features,5I30ByMf5nhgbSokY1EZiN,spotify:track:5I30ByMf5nhgbSokY1EZiN,https://api.spotify.com/v1/tracks/5I30ByMf5nhgbSokY1EZiN,https://api.spotify.com/v1/audio-analysis/5I30ByMf5nhgbSokY1EZiN,254947,4
3967,0.444,0.75,8,-6.622,1,0.314,0.177,2.16e-05,0.0782,0.425,178.434,audio_features,0BA9V0UQRJph7kKVstSQaz,spotify:track:0BA9V0UQRJph7kKVstSQaz,https://api.spotify.com/v1/tracks/0BA9V0UQRJph7kKVstSQaz,https://api.spotify.com/v1/audio-analysis/0BA9V0UQRJph7kKVstSQaz,211741,3
3968,0.618,0.536,2,-8.852,1,0.0461,0.334,5.36e-05,0.297,0.158,140.075,audio_features,7j35FjLx4fULkvIKafQAn8,spotify:track:7j35FjLx4fULkvIKafQAn8,https://api.spotify.com/v1/tracks/7j35FjLx4fULkvIKafQAn8,https://api.spotify.com/v1/audio-analysis/7j35FjLx4fULkvIKafQAn8,187728,4
3969,0.723,0.571,11,-9.869,0,0.219,0.563,0.000903,0.121,0.176,162.077,audio_features,7qh4fxcGocb1R1Wv555sBc,spotify:track:7qh4fxcGocb1R1Wv555sBc,https://api.spotify.com/v1/tracks/7qh4fxcGocb1R1Wv555sBc,https://api.spotify.com/v1/audio-analysis/7qh4fxcGocb1R1Wv555sBc,160500,4
3970,0.781,0.721,5,-9.133,0,0.0514,0.0945,0.391,0.104,0.849,123.011,audio_features,7y6c07pgjZvtHI9kuMVqk1,spotify:track:7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/tracks/7y6c07pgjZvtHI9kuMVqk1,https://api.spotify.com/v1/audio-analysis/7y6c07pgjZvtHI9kuMVqk1,250337,4
3971,0.775,0.573,11,-4.933,1,0.0585,0.495,0.0,0.126,0.667,101.925,audio_features,0P6AWOA4LG1XOctzaVu5tt,spotify:track:0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,171806,4
3972,0.832,0.469,10,-9.141,0,0.339,0.0807,8.26e-06,0.207,0.197,97.023,audio_features,2rTnVB1bvwxHtaIl4uVu7f,spotify:track:2rTnVB1bvwxHtaIl4uVu7f,https://api.spotify.com/v1/tracks/2rTnVB1bvwxHtaIl4uVu7f,https://api.spotify.com/v1/audio-analysis/2rTnVB1bvwxHtaIl4uVu7f,238321,4
3973,0.714,0.363,1,-10.8,0,0.109,0.0786,0.0026,0.119,0.255,142.908,audio_features,0qd61wH778naJErRQFD7Ir,spotify:track:0qd61wH778naJErRQFD7Ir,https://api.spotify.com/v1/tracks/0qd61wH778naJErRQFD7Ir,https://api.spotify.com/v1/audio-analysis/0qd61wH778naJErRQFD7Ir,151049,4
3974,0.811,0.797,5,-5.428,1,0.165,0.0617,0.0,0.112,0.541,97.988,audio_features,7sKDftgGirHWTVFMtJoDoh,spotify:track:7sKDftgGirHWTVFMtJoDoh,https://api.spotify.com/v1/tracks/7sKDftgGirHWTVFMtJoDoh,https://api.spotify.com/v1/audio-analysis/7sKDftgGirHWTVFMtJoDoh,171133,4
3975,0.819,0.462,0,-9.638,0,0.485,0.814,1.62e-05,0.318,0.5,159.873,audio_features,3q8ms2oRMFsyxUYYKDiXIP,spotify:track:3q8ms2oRMFsyxUYYKDiXIP,https://api.spotify.com/v1/tracks/3q8ms2oRMFsyxUYYKDiXIP,https://api.spotify.com/v1/audio-analysis/3q8ms2oRMFsyxUYYKDiXIP,120000,4
3976,0.825,0.761,8,-5.389,1,0.104,0.0111,0.00359,0.334,0.161,149.97,audio_features,5o7ZDvfOry1MNhNLBOJulo,spotify:track:5o7ZDvfOry1MNhNLBOJulo,https://api.spotify.com/v1/tracks/5o7ZDvfOry1MNhNLBOJulo,https://api.spotify.com/v1/audio-analysis/5o7ZDvfOry1MNhNLBOJulo,163371,4
3977,0.688,0.637,0,-5.127,1,0.259,0.185,1.97e-05,0.0943,0.449,160.026,audio_features,42zePe03Iq8tvFcJAIKkp8,spotify:track:42zePe03Iq8tvFcJAIKkp8,https://api.spotify.com/v1/tracks/42zePe03Iq8tvFcJAIKkp8,https://api.spotify.com/v1/audio-analysis/42zePe03Iq8tvFcJAIKkp8,168347,4
3978,0.862,0.557,8,-8.494,1,0.379,0.174,0.0,0.348,0.553,99.988,audio_features,7rNdSnKyypipxWmjiQIhoR,spotify:track:7rNdSnKyypipxWmjiQIhoR,https://api.spotify.com/v1/tracks/7rNdSnKyypipxWmjiQIhoR,https://api.spotify.com/v1/audio-analysis/7rNdSnKyypipxWmjiQIhoR,216000,4
3979,0.58,0.366,0,-9.6,1,0.0306,0.338,1.78e-05,0.255,0.16,85.993,audio_features,7yoBqWhrP2d0z4ZV9caqRZ,spotify:track:7yoBqWhrP2d0z4ZV9caqRZ,https://api.spotify.com/v1/tracks/7yoBqWhrP2d0z4ZV9caqRZ,https://api.spotify.com/v1/audio-analysis/7yoBqWhrP2d0z4ZV9caqRZ,214232,4
3980,0.749,0.742,9,-3.04,1,0.0762,0.409,0.0,0.0556,0.664,85.013,audio_features,0udhMPvWPQovSmxEOruFXJ,spotify:track:0udhMPvWPQovSmxEOruFXJ,https://api.spotify.com/v1/tracks/0udhMPvWPQovSmxEOruFXJ,https://api.spotify.com/v1/audio-analysis/0udhMPvWPQovSmxEOruFXJ,334704,4
3981,0.404,0.623,11,-6.419,1,0.0342,0.00501,0.0985,0.16,0.146,145.534,audio_features,2sl5k4f6eBLuJXLGHCjYK2,spotify:track:2sl5k4f6eBLuJXLGHCjYK2,https://api.spotify.com/v1/tracks/2sl5k4f6eBLuJXLGHCjYK2,https://api.spotify.com/v1/audio-analysis/2sl5k4f6eBLuJXLGHCjYK2,252733,4
3982,0.763,0.719,1,-5.815,0,0.256,0.247,0.0,0.166,0.783,134.872,audio_features,19OJJw3lbZT8mKjJzTvS11,spotify:track:19OJJw3lbZT8mKjJzTvS11,https://api.spotify.com/v1/tracks/19OJJw3lbZT8mKjJzTvS11,https://api.spotify.com/v1/audio-analysis/19OJJw3lbZT8mKjJzTvS11,208133,4
3983,0.652,0.877,1,-2.986,1,0.0465,0.0227,0.0,0.0789,0.486,118.491,audio_features,5T7ZFtCcOgkpjxcuaeZbw0,spotify:track:5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0,https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0,200107,4
3984,0.828,0.851,1,-4.643,0,0.148,0.0851,0.0,0.074,0.897,117.034,audio_features,4XI1EwZQWuWrDgPtyOk6UF,spotify:track:4XI1EwZQWuWrDgPtyOk6UF,https://api.spotify.com/v1/tracks/4XI1EwZQWuWrDgPtyOk6UF,https://api.spotify.com/v1/audio-analysis/4XI1EwZQWuWrDgPtyOk6UF,214734,4
3985,0.616,0.96,0,-5.471,1,0.0565,0.00968,0.00223,0.103,0.645,127.01,audio_features,1x6ILcdy0pgh8geomnskUq,spotify:track:1x6ILcdy0pgh8geomnskUq,https://api.spotify.com/v1/tracks/1x6ILcdy0pgh8geomnskUq,https://api.spotify.com/v1/audio-analysis/1x6ILcdy0pgh8geomnskUq,237533,4
3986,0.536,0.483,5,-6.854,1,0.0303,0.333,0.0,0.0691,0.37,86.051,audio_features,7Heo6ppyE5geqOCIbcArIl,spotify:track:7Heo6ppyE5geqOCIbcArIl,https://api.spotify.com/v1/tracks/7Heo6ppyE5geqOCIbcArIl,https://api.spotify.com/v1/audio-analysis/7Heo6ppyE5geqOCIbcArIl,237003,4
3987,0.517,0.599,11,-8.788,0,0.032,0.259,0.000188,0.281,0.307,101.851,audio_features,7GVC2Z5i3CJXN0qbsar0zK,spotify:track:7GVC2Z5i3CJXN0qbsar0zK,https://api.spotify.com/v1/tracks/7GVC2Z5i3CJXN0qbsar0zK,https://api.spotify.com/v1/audio-analysis/7GVC2Z5i3CJXN0qbsar0zK,232773,4
3988,0.696,0.768,7,-3.863,1,0.0308,0.00461,1.21e-06,0.101,0.692,121.05,audio_features,0GxW5K0qzrq7L1jwSY5OmY,spotify:track:0GxW5K0qzrq7L1jwSY5OmY,https://api.spotify.com/v1/tracks/0GxW5K0qzrq7L1jwSY5OmY,https://api.spotify.com/v1/audio-analysis/0GxW5K0qzrq7L1jwSY5OmY,230547,4
3989,0.432,0.868,6,-2.01,0,0.0882,0.00725,0.0,0.233,0.567,156.128,audio_features,5wjmqUGN7vrAqFqDWrywlZ,spotify:track:5wjmqUGN7vrAqFqDWrywlZ,https://api.spotify.com/v1/tracks/5wjmqUGN7vrAqFqDWrywlZ,https://api.spotify.com/v1/audio-analysis/5wjmqUGN7vrAqFqDWrywlZ,176320,4
3990,0.624,0.64,11,-6.592,0,0.043,0.205,2.45e-05,0.137,0.325,163.927,audio_features,7s2dw4jaOHiEjVTVgT1rZk,spotify:track:7s2dw4jaOHiEjVTVgT1rZk,https://api.spotify.com/v1/tracks/7s2dw4jaOHiEjVTVgT1rZk,https://api.spotify.com/v1/audio-analysis/7s2dw4jaOHiEjVTVgT1rZk,199117,4
3991,0.626,0.766,5,-4.795,0,0.288,0.046,0.0,0.29,0.259,84.947,audio_features,0oCfAmUgts2Lwf4bd7KvdL,spotify:track:0oCfAmUgts2Lwf4bd7KvdL,https://api.spotify.com/v1/tracks/0oCfAmUgts2Lwf4bd7KvdL,https://api.spotify.com/v1/audio-analysis/0oCfAmUgts2Lwf4bd7KvdL,248067,4
3992,0.76,0.717,1,-6.978,0,0.04,0.569,4.2e-06,0.0786,0.663,122.012,audio_features,3Xrc4C9gZBI10l1ewN8qpw,spotify:track:3Xrc4C9gZBI10l1ewN8qpw,https://api.spotify.com/v1/tracks/3Xrc4C9gZBI10l1ewN8qpw,https://api.spotify.com/v1/audio-analysis/3Xrc4C9gZBI10l1ewN8qpw,213627,4
3993,0.655,0.857,0,-4.148,1,0.0994,0.141,0.0,0.298,0.719,97.994,audio_features,0yfcOmDBSaW1fGY1PHuwU3,spotify:track:0yfcOmDBSaW1fGY1PHuwU3,https://api.spotify.com/v1/tracks/0yfcOmDBSaW1fGY1PHuwU3,https://api.spotify.com/v1/audio-analysis/0yfcOmDBSaW1fGY1PHuwU3,213827,4
3994,0.652,0.855,6,-5.623,0,0.107,0.00081,0.0,0.127,0.863,130.044,audio_features,078jhPelcXYPZK9qIRp6gX,spotify:track:078jhPelcXYPZK9qIRp6gX,https://api.spotify.com/v1/tracks/078jhPelcXYPZK9qIRp6gX,https://api.spotify.com/v1/audio-analysis/078jhPelcXYPZK9qIRp6gX,172600,4
3995,0.769,0.688,1,-4.891,0,0.0399,0.525,0.0,0.121,0.943,91.029,audio_features,6JmPOh5o68cKklExMahQrc,spotify:track:6JmPOh5o68cKklExMahQrc,https://api.spotify.com/v1/tracks/6JmPOh5o68cKklExMahQrc,https://api.spotify.com/v1/audio-analysis/6JmPOh5o68cKklExMahQrc,224740,4
3996,0.723,0.532,6,-7.578,1,0.0274,0.0466,1.58e-06,0.203,0.268,107.017,audio_features,3RRMadOeB0RBBFq3cyMLw1,spotify:track:3RRMadOeB0RBBFq3cyMLw1,https://api.spotify.com/v1/tracks/3RRMadOeB0RBBFq3cyMLw1,https://api.spotify.com/v1/audio-analysis/3RRMadOeB0RBBFq3cyMLw1,207482,4
3997,0.685,0.813,11,-2.227,0,0.0381,0.0866,0.0,0.299,0.454,106.021,audio_features,5dSVeRjaEqMCJOol4zaIYS,spotify:track:5dSVeRjaEqMCJOol4zaIYS,https://api.spotify.com/v1/tracks/5dSVeRjaEqMCJOol4zaIYS,https://api.spotify.com/v1/audio-analysis/5dSVeRjaEqMCJOol4zaIYS,223190,4
3998,0.665,0.678,2,-5.395,1,0.0446,0.115,0.0,0.146,0.57,152.082,audio_features,4HvNjL1mXnEyx7FUkL5Ej1,spotify:track:4HvNjL1mXnEyx7FUkL5Ej1,https://api.spotify.com/v1/tracks/4HvNjL1mXnEyx7FUkL5Ej1,https://api.spotify.com/v1/audio-analysis/4HvNjL1mXnEyx7FUkL5Ej1,211546,4
3999,0.387,0.86,1,-3.594,0,0.123,0.0128,3.56e-05,0.316,0.297,83.758,audio_features,2cjnPwInpT6YadR2Gz0s6g,spotify:track:2cjnPwInpT6YadR2Gz0s6g,https://api.spotify.com/v1/tracks/2cjnPwInpT6YadR2Gz0s6g,https://api.spotify.com/v1/audio-analysis/2cjnPwInpT6YadR2Gz0s6g,219147,4
4000,0.776,0.831,6,-3.069,0,0.0792,0.125,0.0,0.307,0.622,147.026,audio_features,2XrgV14S5k0Jocp07xfTtj,spotify:track:2XrgV14S5k0Jocp07xfTtj,https://api.spotify.com/v1/tracks/2XrgV14S5k0Jocp07xfTtj,https://api.spotify.com/v1/audio-analysis/2XrgV14S5k0Jocp07xfTtj,190185,4
4001,0.649,0.918,7,-2.164,0,0.0634,0.0251,2.03e-05,0.131,0.369,126.004,audio_features,5flkMCUevr6VAxCmxphFgn,spotify:track:5flkMCUevr6VAxCmxphFgn,https://api.spotify.com/v1/tracks/5flkMCUevr6VAxCmxphFgn,https://api.spotify.com/v1/audio-analysis/5flkMCUevr6VAxCmxphFgn,239322,4
4002,0.723,0.698,11,-7.157,0,0.0728,0.303,1.57e-06,0.186,0.225,116.057,audio_features,5bs3MqCoBCgvROp1GoPOJY,spotify:track:5bs3MqCoBCgvROp1GoPOJY,https://api.spotify.com/v1/tracks/5bs3MqCoBCgvROp1GoPOJY,https://api.spotify.com/v1/audio-analysis/5bs3MqCoBCgvROp1GoPOJY,212284,4
4003,0.558,0.492,0,-8.755,1,0.0262,0.168,0.00028,0.142,0.162,83.947,audio_features,55WCYfyiNMPHhqd2USd9rL,spotify:track:55WCYfyiNMPHhqd2USd9rL,https://api.spotify.com/v1/tracks/55WCYfyiNMPHhqd2USd9rL,https://api.spotify.com/v1/audio-analysis/55WCYfyiNMPHhqd2USd9rL,222986,4
4004,0.632,0.784,2,-7.457,1,0.0393,0.000157,3.6e-05,0.037,0.278,100.019,audio_features,52vS7mJ0a70Z4uRCfl8SjH,spotify:track:52vS7mJ0a70Z4uRCfl8SjH,https://api.spotify.com/v1/tracks/52vS7mJ0a70Z4uRCfl8SjH,https://api.spotify.com/v1/audio-analysis/52vS7mJ0a70Z4uRCfl8SjH,203344,4
4005,0.59,0.797,4,-4.901,0,0.0614,0.132,0.0,0.0846,0.425,94.948,audio_features,61uyGDPJ06MkxJtHgPmuyO,spotify:track:61uyGDPJ06MkxJtHgPmuyO,https://api.spotify.com/v1/tracks/61uyGDPJ06MkxJtHgPmuyO,https://api.spotify.com/v1/audio-analysis/61uyGDPJ06MkxJtHgPmuyO,208120,4
4006,0.534,0.802,2,-5.139,1,0.0348,0.00637,0.00102,0.0964,0.634,156.016,audio_features,0u5a4aMWEqaofPPBHDzc1X,spotify:track:0u5a4aMWEqaofPPBHDzc1X,https://api.spotify.com/v1/tracks/0u5a4aMWEqaofPPBHDzc1X,https://api.spotify.com/v1/audio-analysis/0u5a4aMWEqaofPPBHDzc1X,223653,4
4007,0.383,0.256,0,-8.572,1,0.0332,0.88,2.69e-06,0.169,0.519,114.188,audio_features,2SnNaoNhMjC1WRMTWD8qTX,spotify:track:2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/tracks/2SnNaoNhMjC1WRMTWD8qTX,https://api.spotify.com/v1/audio-analysis/2SnNaoNhMjC1WRMTWD8qTX,134347,4
4008,0.729,0.768,1,-4.842,0,0.0403,0.0386,3.32e-06,0.0269,0.679,92.992,audio_features,2y15mLds58FIqfPeYdFkaI,spotify:track:2y15mLds58FIqfPeYdFkaI,https://api.spotify.com/v1/tracks/2y15mLds58FIqfPeYdFkaI,https://api.spotify.com/v1/audio-analysis/2y15mLds58FIqfPeYdFkaI,173440,4
4009,0.552,0.844,1,-6.814,1,0.0367,0.0482,0.0,0.0863,0.843,140.02,audio_features,69U4rdEiMoMNv1qNi2VHAD,spotify:track:69U4rdEiMoMNv1qNi2VHAD,https://api.spotify.com/v1/tracks/69U4rdEiMoMNv1qNi2VHAD,https://api.spotify.com/v1/audio-analysis/69U4rdEiMoMNv1qNi2VHAD,221253,4
4010,0.662,0.888,0,-2.396,0,0.037,0.0156,1.57e-05,0.757,0.55,127.966,audio_features,3OzHb46P72NR5fGK0BJst4,spotify:track:3OzHb46P72NR5fGK0BJst4,https://api.spotify.com/v1/tracks/3OzHb46P72NR5fGK0BJst4,https://api.spotify.com/v1/audio-analysis/3OzHb46P72NR5fGK0BJst4,202500,4
4011,0.708,0.845,5,-6.877,0,0.272,0.0601,0.0,0.188,0.671,95.005,audio_features,1Jn6ceFIqosMnMyyciIloH,spotify:track:1Jn6ceFIqosMnMyyciIloH,https://api.spotify.com/v1/tracks/1Jn6ceFIqosMnMyyciIloH,https://api.spotify.com/v1/audio-analysis/1Jn6ceFIqosMnMyyciIloH,238760,4
4012,0.779,0.771,1,-7.274,0,0.0459,0.0278,7.29e-05,0.0971,0.423,97.479,audio_features,70nmNNiRONTrvXGKOJzNSp,spotify:track:70nmNNiRONTrvXGKOJzNSp,https://api.spotify.com/v1/tracks/70nmNNiRONTrvXGKOJzNSp,https://api.spotify.com/v1/audio-analysis/70nmNNiRONTrvXGKOJzNSp,223295,4
4013,0.797,0.73,5,-4.603,0,0.0409,0.118,0.0,0.134,0.769,105.047,audio_features,1pzg9aSA6u4anSbXXM7Qgn,spotify:track:1pzg9aSA6u4anSbXXM7Qgn,https://api.spotify.com/v1/tracks/1pzg9aSA6u4anSbXXM7Qgn,https://api.spotify.com/v1/audio-analysis/1pzg9aSA6u4anSbXXM7Qgn,225226,4
4014,0.774,0.685,10,-4.027,0,0.13,0.0394,3.91e-06,0.0783,0.452,117.987,audio_features,0coBSrChlWlbf2EdXGHBVE,spotify:track:0coBSrChlWlbf2EdXGHBVE,https://api.spotify.com/v1/tracks/0coBSrChlWlbf2EdXGHBVE,https://api.spotify.com/v1/audio-analysis/0coBSrChlWlbf2EdXGHBVE,199322,4
4015,0.526,0.817,9,-6.41,0,0.225,0.0146,0.0,0.498,0.508,141.456,audio_features,0LGYNrfNABeZSZVzQMLKvZ,spotify:track:0LGYNrfNABeZSZVzQMLKvZ,https://api.spotify.com/v1/tracks/0LGYNrfNABeZSZVzQMLKvZ,https://api.spotify.com/v1/audio-analysis/0LGYNrfNABeZSZVzQMLKvZ,314758,4
4016,0.675,0.892,1,-4.149,1,0.0934,0.0284,0.0,0.536,0.644,129.988,audio_features,4aYfAxfAt3YVZrWt6ipVr4,spotify:track:4aYfAxfAt3YVZrWt6ipVr4,https://api.spotify.com/v1/tracks/4aYfAxfAt3YVZrWt6ipVr4,https://api.spotify.com/v1/audio-analysis/4aYfAxfAt3YVZrWt6ipVr4,193197,4
4017,0.547,0.939,11,-4.052,1,0.131,0.00591,0.0,0.227,0.557,103.933,audio_features,6XS8t28Zl7a9LiZacsRdNK,spotify:track:6XS8t28Zl7a9LiZacsRdNK,https://api.spotify.com/v1/tracks/6XS8t28Zl7a9LiZacsRdNK,https://api.spotify.com/v1/audio-analysis/6XS8t28Zl7a9LiZacsRdNK,206162,4
4018,0.626,0.81,11,-4.835,0,0.0656,0.0186,0.0,0.238,0.616,97.01,audio_features,5t0Hyp6hZbpMoeNsRZu6Tz,spotify:track:5t0Hyp6hZbpMoeNsRZu6Tz,https://api.spotify.com/v1/tracks/5t0Hyp6hZbpMoeNsRZu6Tz,https://api.spotify.com/v1/audio-analysis/5t0Hyp6hZbpMoeNsRZu6Tz,171440,4
4019,0.806,0.613,9,-11.08,0,0.372,0.0545,0.0,0.129,0.688,91.497,audio_features,1QVsq3NvHaEeu8bAyIBaWK,spotify:track:1QVsq3NvHaEeu8bAyIBaWK,https://api.spotify.com/v1/tracks/1QVsq3NvHaEeu8bAyIBaWK,https://api.spotify.com/v1/audio-analysis/1QVsq3NvHaEeu8bAyIBaWK,254027,4
4020,0.801,0.91,2,-6.566,1,0.225,0.00239,0.000891,0.0737,0.805,87.277,audio_features,5g9lS8deSIxItFBmZRC4vN,spotify:track:5g9lS8deSIxItFBmZRC4vN,https://api.spotify.com/v1/tracks/5g9lS8deSIxItFBmZRC4vN,https://api.spotify.com/v1/audio-analysis/5g9lS8deSIxItFBmZRC4vN,278387,4
4021,0.843,0.7,9,-3.249,0,0.26,0.127,0.0,0.876,0.675,95.05,audio_features,65iyI1iybyv5ecsfBHSdUf,spotify:track:65iyI1iybyv5ecsfBHSdUf,https://api.spotify.com/v1/tracks/65iyI1iybyv5ecsfBHSdUf,https://api.spotify.com/v1/audio-analysis/65iyI1iybyv5ecsfBHSdUf,293053,4
4022,0.872,0.723,1,-5.968,1,0.247,0.0293,0.0,0.327,0.843,93.279,audio_features,4VQNCzfZ3MdHEwwErNXpBo,spotify:track:4VQNCzfZ3MdHEwwErNXpBo,https://api.spotify.com/v1/tracks/4VQNCzfZ3MdHEwwErNXpBo,https://api.spotify.com/v1/audio-analysis/4VQNCzfZ3MdHEwwErNXpBo,307773,4
4023,0.724,0.853,11,-3.895,0,0.283,0.0164,0.0,0.65,0.775,170.51,audio_features,53BZ6XygAoubR5DU5w38Vq,spotify:track:53BZ6XygAoubR5DU5w38Vq,https://api.spotify.com/v1/tracks/53BZ6XygAoubR5DU5w38Vq,https://api.spotify.com/v1/audio-analysis/53BZ6XygAoubR5DU5w38Vq,332733,4
4024,0.752,0.82,2,-3.35,0,0.257,0.0339,0.0,0.0998,0.528,191.685,audio_features,525yPO8r5J6kLostDxm3XK,spotify:track:525yPO8r5J6kLostDxm3XK,https://api.spotify.com/v1/tracks/525yPO8r5J6kLostDxm3XK,https://api.spotify.com/v1/audio-analysis/525yPO8r5J6kLostDxm3XK,265560,4
4025,0.902,0.41,1,-5.305,1,0.208,0.182,0.0,0.128,0.641,84.067,audio_features,2qg9uPP30rLnK56Nfu6wjS,spotify:track:2qg9uPP30rLnK56Nfu6wjS,https://api.spotify.com/v1/tracks/2qg9uPP30rLnK56Nfu6wjS,https://api.spotify.com/v1/audio-analysis/2qg9uPP30rLnK56Nfu6wjS,341093,4
4026,0.827,0.635,11,-6.77,0,0.251,0.278,0.000119,0.109,0.766,88.87,audio_features,1bb6bROP3OXMHcPw84MtmN,spotify:track:1bb6bROP3OXMHcPw84MtmN,https://api.spotify.com/v1/tracks/1bb6bROP3OXMHcPw84MtmN,https://api.spotify.com/v1/audio-analysis/1bb6bROP3OXMHcPw84MtmN,275640,4
4027,0.822,0.969,7,-11.471,0,0.0582,0.259,0.000153,0.39,0.765,128.007,audio_features,5QRAfvKPyQpwt897Jc0glg,spotify:track:5QRAfvKPyQpwt897Jc0glg,https://api.spotify.com/v1/tracks/5QRAfvKPyQpwt897Jc0glg,https://api.spotify.com/v1/audio-analysis/5QRAfvKPyQpwt897Jc0glg,283748,4
4028,0.638,0.877,7,-4.449,1,0.0302,0.0771,0.0221,0.364,0.743,139.052,audio_features,52LJ3hyknOijCrE5gCD0rE,spotify:track:52LJ3hyknOijCrE5gCD0rE,https://api.spotify.com/v1/tracks/52LJ3hyknOijCrE5gCD0rE,https://api.spotify.com/v1/audio-analysis/52LJ3hyknOijCrE5gCD0rE,242053,4
4029,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,audio_features,3WkibOpDF7cQ5xntM1epyf,spotify:track:3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/tracks/3WkibOpDF7cQ5xntM1epyf,https://api.spotify.com/v1/audio-analysis/3WkibOpDF7cQ5xntM1epyf,227600,4
4030,0.852,0.864,2,-10.131,1,0.0387,0.0334,0.0239,0.0525,0.603,132.999,audio_features,71Cid4UeolaHRzdbmMDAVb,spotify:track:71Cid4UeolaHRzdbmMDAVb,https://api.spotify.com/v1/tracks/71Cid4UeolaHRzdbmMDAVb,https://api.spotify.com/v1/audio-analysis/71Cid4UeolaHRzdbmMDAVb,226773,4
4031,0.703,0.997,9,-7.666,0,0.0399,0.0726,0.0235,0.123,0.391,132.872,audio_features,4ih3dyFZoeTdaeJW9mPbOI,spotify:track:4ih3dyFZoeTdaeJW9mPbOI,https://api.spotify.com/v1/tracks/4ih3dyFZoeTdaeJW9mPbOI,https://api.spotify.com/v1/audio-analysis/4ih3dyFZoeTdaeJW9mPbOI,257467,4
4032,0.731,0.853,10,-4.219,0,0.0363,0.0352,0.0,0.268,0.605,108.016,audio_features,1di1BEgJYzPvXUuinsYJGP,spotify:track:1di1BEgJYzPvXUuinsYJGP,https://api.spotify.com/v1/tracks/1di1BEgJYzPvXUuinsYJGP,https://api.spotify.com/v1/audio-analysis/1di1BEgJYzPvXUuinsYJGP,225360,4
4033,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,audio_features,7iXF2W9vKmDoGAhlHdpyIa,spotify:track:7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/tracks/7iXF2W9vKmDoGAhlHdpyIa,https://api.spotify.com/v1/audio-analysis/7iXF2W9vKmDoGAhlHdpyIa,222293,4
4034,0.644,0.874,0,-4.666,0,0.0801,0.0459,2.24e-06,0.0584,0.882,165.09,audio_features,35zGjsxI020C2NPKp2fzS7,spotify:track:35zGjsxI020C2NPKp2fzS7,https://api.spotify.com/v1/tracks/35zGjsxI020C2NPKp2fzS7,https://api.spotify.com/v1/audio-analysis/35zGjsxI020C2NPKp2fzS7,191040,4
4035,0.794,0.745,9,-11.367,0,0.037,0.273,0.000414,0.143,0.706,124.249,audio_features,4RADreHMvMkZwsPgPr9z5c,spotify:track:4RADreHMvMkZwsPgPr9z5c,https://api.spotify.com/v1/tracks/4RADreHMvMkZwsPgPr9z5c,https://api.spotify.com/v1/audio-analysis/4RADreHMvMkZwsPgPr9z5c,225882,4
4036,0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,audio_features,3u5N55tHf7hXATSQrjBh2q,spotify:track:3u5N55tHf7hXATSQrjBh2q,https://api.spotify.com/v1/tracks/3u5N55tHf7hXATSQrjBh2q,https://api.spotify.com/v1/audio-analysis/3u5N55tHf7hXATSQrjBh2q,213394,4
